date,zone_id,population_est,billed_consumption_liters,production_volume_liters,avg_pressure_bar
2023-11-10,Z05,27600,2698158,3106972,3.72
2023-11-11,Z05,27600,2950685,3397760,3.68
2023-11-12,Z05,27600,3139235,3614878,3.1
2023-11-13,Z05,27600,2887403,3324890,3.61
2023-11-14,Z05,27600,2815143,3241682,3.34
2023-11-15,Z05,27600,2789531,3212189,4.26
2023-11-16,Z05,27600,2756180,3173785,3.66
2023-11-17,Z05,27600,2852369,3284549,3.64
2023-11-18,Z05,27600,3144023,3620392,2.96
2023-11-19,Z05,27600,3085227,3552688,3.3
2023-11-20,Z05,27600,2703326,3112922,3.73
2023-11-21,Z05,27600,2727955,3141284,3.56
2023-11-22,Z05,27600,2590070,2982506,3.56
2023-11-23,Z05,27600,2619666,3016587,2.72
2023-11-24,Z05,27600,2796596,3220324,3.19
2023-11-25,Z05,27600,2839505,3269735,3.46
2023-11-26,Z05,27600,3065940,3530479,4.2
2023-11-27,Z05,27600,2606635,3001582,2.65
2023-11-28,Z05,27600,2677964,3083719,3.08
2023-11-29,Z05,27600,2630505,3029068,2.65
2023-11-30,Z05,27600,2597195,2990711,3.76
2023-12-01,Z05,27600,2669649,3074143,4.19
2023-12-02,Z05,27600,2950485,3397530,3.78
2023-12-03,Z05,27600,2746182,3162272,3.89
2023-12-04,Z05,27600,2582753,2974081,3.08
2023-12-05,Z05,27600,2424437,2791778,3.78
2023-12-06,Z05,27600,2458885,2831445,3.21
2023-12-07,Z05,27600,2406449,2771065,3.63
2023-12-08,Z05,27600,2463156,2836363,3.85
2023-12-09,Z05,27600,2669608,3074096,3.45
2023-12-10,Z05,27600,2552123,2938810,4.01
2023-12-11,Z05,27600,2442550,2812635,3.52
2023-12-12,Z05,27600,2586321,2978190,3.74
2023-12-13,Z05,27600,2483611,2859918,4.55
2023-12-14,Z05,27600,2421976,2788944,3.85
2023-12-15,Z05,27600,2411499,2776879,3.23
2023-12-16,Z05,27600,2824704,3252692,3.36
2023-12-17,Z05,27600,2765689,3184735,4.04
2023-12-18,Z05,27600,2311248,2661439,4.12
2023-12-19,Z05,27600,2392401,2754888,3.58
2023-12-20,Z05,27600,2363079,2721123,2.84
2023-12-21,Z05,27600,2583929,2975435,3.12
2023-12-22,Z05,27600,2467789,2841698,3.69
2023-12-23,Z05,27600,2533683,2917576,3.89
2023-12-24,Z05,27600,2764314,3183151,4.1
2023-12-25,Z05,27600,2258251,2600411,2.58
2023-12-26,Z05,27600,2360448,2718093,4.04
2023-12-27,Z05,27600,2423572,2790782,4.31
2023-12-28,Z05,27600,2476478,2851704,2.4
2023-12-29,Z05,27600,2281498,2627181,3.6
2023-12-30,Z05,27600,2515484,2896620,3.98
2023-12-31,Z05,27600,2453764,2825548,2.89
2024-01-01,Z05,27600,2386469,2748057,3.35
2024-01-02,Z05,27600,2240476,2579944,3.88
2024-01-03,Z05,27600,2441990,2811990,3.34
2024-01-04,Z05,27600,2281977,2627733,3.42
2024-01-05,Z05,27600,2429918,2798089,3.71
2024-01-06,Z05,27600,2322904,2674861,3.02
2024-01-07,Z05,27600,2556236,2943546,3.07
2024-01-08,Z05,27600,2466877,2840648,3.83
2024-01-09,Z05,27600,2260786,2603331,4.07
2024-01-10,Z05,27600,2378627,2739027,3.8
2024-01-11,Z05,27600,2194810,2527358,4.28
2024-01-12,Z05,27600,2302461,2651320,3.81
2024-01-13,Z05,27600,2490002,2867276,4.52
2024-01-14,Z05,27600,2496031,2874219,3.63
2024-01-15,Z05,27600,2290735,2637818,3.73
2024-01-16,Z05,27600,2414001,2779760,3.8
2024-01-17,Z05,27600,2540450,2925368,3.29
2024-01-18,Z05,27600,2249627,2590481,3.21
2024-01-19,Z05,27600,2171328,2500319,3.15
2024-01-20,Z05,27600,2539564,2924348,3.32
2024-01-21,Z05,27600,2548725,2934897,4.64
2024-01-22,Z05,27600,2415749,2781774,4.51
2024-01-23,Z05,27600,2375301,2735197,3.44
2024-01-24,Z05,27600,2196820,2529674,3.39
2024-01-25,Z05,27600,2195288,2527909,2.53
2024-01-26,Z05,27600,2247936,2588533,3.1
2024-01-27,Z05,27600,2518964,2900627,3.2
2024-01-28,Z05,27600,2747932,3164288,3.38
2024-01-29,Z05,27600,2333621,2687201,3.32
2024-01-30,Z05,27600,2360291,2717913,3.71
2024-01-31,Z05,27600,2287823,2634464,3.99
2024-02-01,Z05,27600,2390619,2752835,3.24
2024-02-02,Z05,27600,2418090,2784469,4.32
2024-02-03,Z05,27600,2607087,3002102,3.77
2024-02-04,Z05,27600,2598918,2992696,4.04
2024-02-05,Z05,27600,2541823,2926950,3.38
2024-02-06,Z05,27600,2279482,2624860,3.87
2024-02-07,Z05,27600,2402746,2766801,3.83
2024-02-08,Z05,27600,2322642,2674559,4.33
2024-02-09,Z05,27600,2523099,2905388,3.93
2024-02-10,Z05,27600,2771061,3190921,4.03
2024-02-11,Z05,27600,2511656,2892212,3.34
2024-02-12,Z05,27600,2335632,2689518,4.2
2024-02-13,Z05,27600,2436941,2806177,2.96
2024-02-14,Z05,27600,2618139,3014829,3.31
2024-02-15,Z05,27600,2419323,2785889,3.74
2024-02-16,Z05,27600,2380619,2741321,3.02
2024-02-17,Z05,27600,2682770,3089253,3.14
2024-02-18,Z05,27600,2816606,3243367,3.14
2024-02-19,Z05,27600,2469938,2844173,3.79
2024-02-20,Z05,27600,2542426,2927644,3.52
2024-02-21,Z05,27600,2454658,2826578,4.08
2024-02-22,Z05,27600,2487742,2864675,4.54
2024-02-23,Z05,27600,2520039,2901865,3.74
2024-02-24,Z05,27600,2869606,3304397,3.34
2024-02-25,Z05,27600,2880186,3316580,3.78
2024-02-26,Z05,27600,2394429,2757223,3.15
2024-02-27,Z05,27600,2619341,3016212,3.57
2024-02-28,Z05,27600,2372756,2732267,4.83
2024-02-29,Z05,27600,2579450,2970277,3.5
2024-03-01,Z05,27600,2662484,3065893,3.75
2024-03-02,Z05,27600,2883872,3320824,3.52
2024-03-03,Z05,27600,3061138,3524949,3.4
2024-03-04,Z05,27600,2661938,3065264,3.84
2024-03-05,Z05,27600,2793609,3216885,2.96
2024-03-06,Z05,27600,2847436,3278868,3.52
2024-03-07,Z05,27600,2699786,3108847,2.92
2024-03-08,Z05,27600,2575587,2965829,4.37
2024-03-09,Z05,27600,2759890,3178057,4.09
2024-03-10,Z05,27600,3233840,3723818,3.22
2024-03-11,Z05,27600,2832058,3261160,2.67
2024-03-12,Z05,27600,2798618,3222653,3.85
2024-03-13,Z05,27600,2690017,3097598,3.58
2024-03-14,Z05,27600,3039981,3500586,4.72
2024-03-15,Z05,27600,2699721,3108772,4.3
2024-03-16,Z05,27600,3141772,3617800,3.92
2024-03-17,Z05,27600,3176370,3657640,3.34
2024-03-18,Z05,27600,2772050,3192059,3.47
2024-03-19,Z05,27600,2741801,3157227,3.75
2024-03-20,Z05,27600,2898918,3338150,3.78
2024-03-21,Z05,27600,2964392,3413544,3.25
2024-03-22,Z05,27600,2847311,3278724,2.92
2024-03-23,Z05,27600,3164795,3644311,4.56
2024-03-24,Z05,27600,3036552,3496638,3.62
2024-03-25,Z05,27600,2959085,3407433,3.81
2024-03-26,Z05,27600,2864388,3298388,3.17
2024-03-27,Z05,27600,3005980,3461433,4.28
2024-03-28,Z05,27600,3236324,3726679,4.12
2024-03-29,Z05,27600,3089977,3558157,3.63
2024-03-30,Z05,27600,3389389,3902936,3.71
2024-03-31,Z05,27600,3594115,4138680,3.74
2024-04-01,Z05,27600,3304104,3804728,3.65
2024-04-02,Z05,27600,3053838,3516543,3.88
2024-04-03,Z05,27600,3113913,3585721,3.79
2024-04-04,Z05,27600,3296621,3796112,3.51
2024-04-05,Z05,27600,3218259,3705876,3.02
2024-04-06,Z05,27600,3511319,4043340,3.59
2024-04-07,Z05,27600,3490587,4019466,3.98
2024-04-08,Z05,27600,3284630,3782303,3.94
2024-04-09,Z05,27600,3385493,3898449,4.26
2024-04-10,Z05,27600,3156662,3634947,4.31
2024-04-11,Z05,27600,3225501,3714216,3.95
2024-04-12,Z05,27600,3252288,3745062,3.69
2024-04-13,Z05,27600,3530858,4065840,3.77
2024-04-14,Z05,27600,4046560,4659678,3.31
2024-04-15,Z05,27600,3240289,3731244,4.0
2024-04-16,Z05,27600,3561759,4101422,4.26
2024-04-17,Z05,27600,3792219,4366800,4.12
2024-04-18,Z05,27600,3328748,3833106,3.88
2024-04-19,Z05,27600,3603515,4149505,3.48
2024-04-20,Z05,27600,3979486,4582441,3.42
2024-04-21,Z05,27600,4044264,4657035,3.52
2024-04-22,Z05,27600,3875341,4462517,3.23
2024-04-23,Z05,27600,3903510,4494954,3.74
2024-04-24,Z05,27600,3638420,4189698,2.2
2024-04-25,Z05,27600,3541984,4078651,3.33
2024-04-26,Z05,27600,3559594,4098929,3.63
2024-04-27,Z05,27600,3829901,4410192,4.85
2024-04-28,Z05,27600,3839704,4421480,3.6
2024-04-29,Z05,27600,3437408,3958230,3.62
2024-04-30,Z05,27600,3654372,4208068,3.18
2024-05-01,Z05,27600,3643676,4195750,4.46
2024-05-02,Z05,27600,3964330,4564989,3.19
2024-05-03,Z05,27600,3638421,4189700,4.62
2024-05-04,Z05,27600,4294040,4944655,3.23
2024-05-05,Z05,27600,4048597,4662024,4.07
2024-05-06,Z05,27600,3702847,4263887,3.57
2024-05-07,Z05,27600,3480593,4007958,3.32
2024-05-08,Z05,27600,4342215,5000129,4.1
2024-05-09,Z05,27600,4022419,4631879,4.26
2024-05-10,Z05,27600,3979146,4582050,3.51
2024-05-11,Z05,27600,4587655,5282758,3.59
2024-05-12,Z05,27600,4762036,5483559,3.39
2024-05-13,Z05,27600,3894527,4484610,3.71
2024-05-14,Z05,27600,3799768,4375493,3.05
2024-05-15,Z05,27600,4323369,4978428,2.25
2024-05-16,Z05,27600,3952474,4551336,2.66
2024-05-17,Z05,27600,4389714,5054826,3.49
2024-05-18,Z05,27600,4518371,5202976,3.07
2024-05-19,Z05,27600,4718188,5433069,3.54
2024-05-20,Z05,27600,3916678,4510117,3.34
2024-05-21,Z05,27600,4468711,5145791,3.25
2024-05-22,Z05,27600,4016094,4624596,3.28
2024-05-23,Z05,27600,4056654,4671301,4.08
2024-05-24,Z05,27600,4181134,4814642,3.72
2024-05-25,Z05,27600,4743647,5462384,4.38
2024-05-26,Z05,27600,4788235,5513729,3.65
2024-05-27,Z05,27600,4077635,4695461,2.65
2024-05-28,Z05,27600,4458356,5133868,3.08
2024-05-29,Z05,27600,4102515,4724111,3.66
2024-05-30,Z05,27600,4193432,4828803,3.72
2024-05-31,Z05,27600,4361746,5022620,3.31
2024-06-01,Z05,27600,4932288,5679607,3.2
2024-06-02,Z05,27600,4989756,5745784,3.3
2024-06-03,Z05,27600,4429571,5100721,3.53
2024-06-04,Z05,27600,4577409,5270960,3.58
2024-06-05,Z05,27600,4718239,5433127,3.05
2024-06-06,Z05,27600,4291884,4942173,3.72
2024-06-07,Z05,27600,4434330,5106202,3.72
2024-06-08,Z05,27600,4745029,5463977,3.55
2024-06-09,Z05,27600,4776261,5499940,3.25
2024-06-10,Z05,27600,4652775,5357745,3.94
2024-06-11,Z05,27600,4137572,4764480,4.26
2024-06-12,Z05,27600,4508875,5192041,3.38
2024-06-13,Z05,27600,4544139,5232648,3.29
2024-06-14,Z05,27600,4819133,5549308,3.83
2024-06-15,Z05,27600,5018766,5779189,3.01
2024-06-16,Z05,27600,4622653,5323058,2.96
2024-06-17,Z05,27600,4774981,5498466,3.28
2024-06-18,Z05,27600,4812410,5541567,3.75
2024-06-19,Z05,27600,4549357,5238657,3.16
2024-06-20,Z05,27600,4248767,4892523,3.59
2024-06-21,Z05,27600,4507491,5190448,2.6
2024-06-22,Z05,27600,5169715,5953009,3.91
2024-06-23,Z05,27600,4985494,5740876,4.32
2024-06-24,Z05,27600,4803724,5531565,3.15
2024-06-25,Z05,27600,4474280,5152204,3.82
2024-06-26,Z05,27600,4809882,5538655,3.5
2024-06-27,Z05,27600,4631779,5333567,3.65
2024-06-28,Z05,27600,4626288,5327244,3.48
2024-06-29,Z05,27600,5068333,5836266,3.45
2024-06-30,Z05,27600,5037598,5800874,3.18
2024-07-01,Z05,27600,4606532,5304495,3.05
2024-07-02,Z05,27600,4567640,5259710,4.15
2024-07-03,Z05,27600,4696548,5408150,2.76
2024-07-04,Z05,27600,4312273,4965651,3.59
2024-07-05,Z05,27600,4896214,5638068,3.57
2024-07-06,Z05,27600,5141269,5920253,3.58
2024-07-07,Z05,27600,5086768,5857494,3.93
2024-07-08,Z05,27600,4754071,5474389,3.41
2024-07-09,Z05,27600,4652688,5357644,3.93
2024-07-10,Z05,27600,4554765,5244885,4.59
2024-07-11,Z05,27600,4831163,5563161,3.52
2024-07-12,Z05,27600,4983205,5738240,2.58
2024-07-13,Z05,27600,5610645,6460747,3.53
2024-07-14,Z05,27600,5274671,6073867,3.48
2024-07-15,Z05,27600,4592466,5288297,3.8
2024-07-16,Z05,27600,4760560,5481860,2.6
2024-07-17,Z05,27600,4779632,5503822,3.76
2024-07-18,Z05,27600,4927028,5673551,3.39
2024-07-19,Z05,27600,5012015,5771415,4.0
2024-07-20,Z05,27600,5192109,5978795,3.34
2024-07-21,Z05,27600,4706633,5419763,4.03
2024-07-22,Z05,27600,4446750,5120503,2.84
2024-07-23,Z05,27600,4863444,5600334,3.61
2024-07-24,Z05,27600,4545075,5233726,3.11
2024-07-25,Z05,27600,4882015,5621718,3.36
2024-07-26,Z05,27600,4935348,5683131,4.96
2024-07-27,Z05,27600,5605378,6454682,3.13
2024-07-28,Z05,27600,5235990,6029326,3.41
2024-07-29,Z05,27600,4783707,5508514,3.03
2024-07-30,Z05,27600,4898065,5640199,3.45
2024-07-31,Z05,27600,4691711,5402579,3.53
2024-08-01,Z05,27600,4581371,5275522,3.23
2024-08-02,Z05,27600,4904000,5647034,4.39
2024-08-03,Z05,27600,5212526,6002306,4.18
2024-08-04,Z05,27600,5137363,5915756,3.13
2024-08-05,Z05,27600,4583398,5277855,4.01
2024-08-06,Z05,27600,4416158,5085276,3.36
2024-08-07,Z05,27600,4632538,5334441,2.99
2024-08-08,Z05,27600,4388958,5053955,3.24
2024-08-09,Z05,27600,4317605,4971790,2.97
2024-08-10,Z05,27600,5267406,6065502,4.07
2024-08-11,Z05,27600,5314144,6119321,3.16
2024-08-12,Z05,27600,4495224,5176322,4.24
2024-08-13,Z05,27600,4382048,5045997,3.67
2024-08-14,Z05,27600,4443828,5117138,3.4
2024-08-15,Z05,27600,4704308,5417086,3.35
2024-08-16,Z05,27600,4591409,5287081,4.48
2024-08-17,Z05,27600,4944817,5694036,3.61
2024-08-18,Z05,27600,4567326,5259348,3.35
2024-08-19,Z05,27600,4637408,5340049,4.03
2024-08-20,Z05,27600,4637461,5340110,3.89
2024-08-21,Z05,27600,4370996,5033272,3.11
2024-08-22,Z05,27600,4350768,5009979,3.6
2024-08-23,Z05,27600,4618580,5318369,2.7
2024-08-24,Z05,27600,4668684,5376063,3.58
2024-08-25,Z05,27600,5040249,5803927,3.76
2024-08-26,Z05,27600,4365842,5027337,3.82
2024-08-27,Z05,27600,4723295,5438949,3.1
2024-08-28,Z05,27600,4440142,5112894,3.23
2024-08-29,Z05,27600,4598040,5294716,3.72
2024-08-30,Z05,27600,4447741,5121644,4.23
2024-08-31,Z05,27600,4629204,5330602,3.65
2024-09-01,Z05,27600,4543053,5231398,3.32
2024-09-02,Z05,27600,4236614,4878528,4.09
2024-09-03,Z05,27600,4292194,4942530,3.66
2024-09-04,Z05,27600,4221173,4860748,3.69
2024-09-05,Z05,27600,4063322,4678980,4.0
2024-09-06,Z05,27600,4401787,5068728,3.55
2024-09-07,Z05,27600,4756327,5476986,3.13
2024-09-08,Z05,27600,4409163,5077221,3.52
2024-09-09,Z05,27600,4291597,4941842,4.16
2024-09-10,Z05,27600,4286265,4935702,4.55
2024-09-11,Z05,27600,3696719,4256830,2.99
2024-09-12,Z05,27600,4129135,4754765,4.42
2024-09-13,Z05,27600,3924117,4518683,3.42
2024-09-14,Z05,27600,4548613,5237800,3.61
2024-09-15,Z05,27600,4486732,5166543,4.45
2024-09-16,Z05,27600,4060130,4675304,3.4
2024-09-17,Z05,27600,4019791,4628853,3.46
2024-09-18,Z05,27600,4320035,4974589,3.28
2024-09-19,Z05,27600,4160863,4791300,3.62
2024-09-20,Z05,27600,4022968,4632512,3.76
2024-09-21,Z05,27600,4412353,5080895,3.26
2024-09-22,Z05,27600,4471427,5148920,4.33
2024-09-23,Z05,27600,3704224,4455637,3.23
2024-09-24,Z05,27600,3889886,4678961,3.85
2024-09-25,Z05,27600,3785181,4553016,3.61
2024-09-26,Z05,27600,3600434,4330793,4.22
2024-09-27,Z05,27600,3510374,4222464,3.2
2024-09-28,Z05,27600,4008068,4821117,3.89
2024-09-29,Z05,27600,4362286,5247189,4.81
2024-09-30,Z05,27600,3517416,4230935,2.88
2024-10-01,Z05,27600,3771057,4536028,3.15
2024-10-02,Z05,27600,3706213,4458029,4.64
2024-10-03,Z05,27600,3492357,4200792,3.53
2024-10-04,Z05,27600,3675830,4421483,3.66
2024-10-05,Z05,27600,4300706,5173117,3.43
2024-10-06,Z05,27600,4318487,4972806,4.43
2024-10-07,Z05,27600,3600027,4145488,2.79
2024-10-08,Z05,27600,3616353,4164288,4.22
2024-10-09,Z05,27600,3572199,4113444,2.86
2024-10-10,Z05,27600,3833333,4414143,2.82
2024-10-11,Z05,27600,3523634,4057520,3.06
2024-10-12,Z05,27600,4088677,4708176,3.54
2024-10-13,Z05,27600,3809290,4386458,3.24
2024-10-14,Z05,27600,3402532,3918070,3.21
2024-10-15,Z05,27600,3591290,4135427,3.14
2024-10-16,Z05,27600,3470757,3996632,3.14
2024-10-17,Z05,27600,3487539,4015956,3.13
2024-10-18,Z05,27600,3519714,4053007,3.72
2024-10-19,Z05,27600,3552821,4091130,3.28
2024-10-20,Z05,27600,3722654,4286696,2.27
2024-10-21,Z05,27600,3160767,3639674,3.58
2024-10-22,Z05,27600,3329266,3833702,3.97
2024-10-23,Z05,27600,3324864,3828634,3.46
2024-10-24,Z05,27600,3121754,3594749,2.97
2024-10-25,Z05,27600,3471805,3997838,3.97
2024-10-26,Z05,27600,3587041,4130534,2.91
2024-10-27,Z05,27600,3413867,3931122,3.44
2024-10-28,Z05,27600,3319844,3822853,3.59
2024-10-29,Z05,27600,2961395,3410093,4.14
2024-10-30,Z05,27600,3251198,3743806,3.89
2024-10-31,Z05,27600,3192391,3676088,3.72
2024-11-01,Z05,27600,2971005,3421159,4.07
2024-11-02,Z05,27600,3388228,3901598,3.02
2024-11-03,Z05,27600,3682295,4240221,4.39
2024-11-04,Z05,27600,3338988,3844898,2.07
2024-11-05,Z05,27600,3032826,3492348,4.31
2024-11-06,Z05,27600,3253819,3746824,3.18
2024-11-07,Z05,27600,3126943,3600724,3.79
2024-11-08,Z05,27600,2947304,3393867,4.32
2024-11-09,Z05,27600,3464784,3989753,3.88
2024-11-10,Z05,27600,2924977,3368158,3.79
2024-11-11,Z05,27600,2955579,3403396,4.03
2024-11-12,Z05,27600,2908724,3349442,2.86
2024-11-13,Z05,27600,2944563,3390711,2.94
2024-11-14,Z05,27600,2983268,3435280,3.74
2024-11-15,Z05,27600,3054411,3517202,3.5
2024-11-16,Z05,27600,3464198,3989079,3.44
2024-11-17,Z05,27600,3252569,3745384,4.22
2024-11-18,Z05,27600,2811977,3238036,4.18
2024-11-19,Z05,27600,3042834,3503872,3.14
2024-11-20,Z05,27600,2832768,3261978,3.82
2024-11-21,Z05,27600,2520904,2902861,2.82
2024-11-22,Z05,27600,2731216,3145038,2.81
2024-11-23,Z05,27600,2871370,3306428,3.15
2024-11-24,Z05,27600,2960893,3409515,3.57
2024-11-25,Z05,27600,2650268,3051826,3.27
2024-11-26,Z05,27600,2541325,2926376,3.83
2024-11-27,Z05,27600,2575933,2966228,3.59
2024-11-28,Z05,27600,2637533,3037161,4.16
2024-11-29,Z05,27600,2562497,2950756,3.87
2024-11-30,Z05,27600,2744393,3160212,3.08
2024-12-01,Z05,27600,2803158,3227881,4.05
2024-12-02,Z05,27600,2611554,3007245,3.17
2024-12-03,Z05,27600,2634110,3033220,3.81
2024-12-04,Z05,27600,2857306,3290234,3.35
2024-12-05,Z05,27600,2672259,3077148,4.26
2024-12-06,Z05,27600,2405023,2769422,3.97
2024-12-07,Z05,27600,2717017,3128688,3.25
2024-12-08,Z05,27600,3025757,3484207,3.41
2024-12-09,Z05,27600,2563852,2952317,5.23
2024-12-10,Z05,27600,2544254,2929749,2.97
2024-12-11,Z05,27600,2285152,2631389,3.24
2024-12-12,Z05,27600,2429444,2797543,3.26
2024-12-13,Z05,27600,2638927,3038766,3.02
2024-12-14,Z05,27600,2755563,3173074,3.07
2024-12-15,Z05,27600,2653517,3055567,3.55
2024-12-16,Z05,27600,2414621,2780474,3.84
2024-12-17,Z05,27600,2587712,2979791,2.8
2024-12-18,Z05,27600,2348717,2704584,3.35
2024-12-19,Z05,27600,2587432,2979469,3.2
2024-12-20,Z05,27600,2585890,2977694,3.01
2024-12-21,Z05,27600,2806304,3231504,4.1
2024-12-22,Z05,27600,2634155,3033272,3.22
2024-12-23,Z05,27600,2328002,2680732,2.92
2024-12-24,Z05,27600,2470008,2844254,4.04
2024-12-25,Z05,27600,2539951,2924794,4.23
2024-12-26,Z05,27600,2636338,3035785,3.72
2024-12-27,Z05,27600,2461519,2834478,3.13
2024-12-28,Z05,27600,2564726,2953322,3.46
2024-12-29,Z05,27600,2854076,3286514,3.27
2024-12-30,Z05,27600,2391748,2754136,3.58
2024-12-31,Z05,27600,2275634,2620429,3.96
2025-01-01,Z05,27600,2371379,2730681,3.59
2025-01-02,Z05,27600,2380053,2740669,3.6
2025-01-03,Z05,27600,2203233,2537058,3.34
2025-01-04,Z05,27600,2661616,3064893,3.93
2025-01-05,Z05,27600,2598050,2991695,3.78
2025-01-06,Z05,27600,2138433,2462440,2.68
2025-01-07,Z05,27600,2318447,2669728,2.71
2025-01-08,Z05,27600,2279805,2625231,3.43
2025-01-09,Z05,27600,2325221,2677529,4.09
2025-01-10,Z05,27600,2459314,2831939,4.18
2025-01-11,Z05,27600,2639060,3038920,3.98
2025-01-12,Z05,27600,2547268,2933220,3.52
2025-01-13,Z05,27600,2348517,2704354,4.33
2025-01-14,Z05,27600,2258676,2600901,3.24
2025-01-15,Z05,27600,2307977,2657672,3.43
2025-01-16,Z05,27600,2188973,2520637,2.89
2025-01-17,Z05,27600,2389448,2751488,3.43
2025-01-18,Z05,27600,2776029,3196641,3.17
2025-01-19,Z05,27600,2704534,3114314,4.37
2025-01-20,Z05,27600,2409784,2774904,4.27
2025-01-21,Z05,27600,2415526,2781516,3.63
2025-01-22,Z05,27600,2509744,2890010,3.83
2025-01-23,Z05,27600,2266463,2609868,3.3
2025-01-24,Z05,27600,2468881,2842955,2.33
2025-01-25,Z05,27600,2608969,3004269,3.22
2025-01-26,Z05,27600,2653495,3055541,3.97
2025-01-27,Z05,27600,2458861,2831418,3.82
2025-01-28,Z05,27600,2203721,2537620,3.4
2025-01-29,Z05,27600,2194131,2526577,3.97
2025-01-30,Z05,27600,2493812,2871665,3.36
2025-01-31,Z05,27600,2539836,2924662,3.03
2025-02-01,Z05,27600,2865017,3299112,3.97
2025-02-02,Z05,27600,2503786,2883149,3.29
2025-02-03,Z05,27600,2547268,2933220,4.11
2025-02-04,Z05,27600,2362974,2721002,2.6
2025-02-05,Z05,27600,2509484,2889710,3.32
2025-02-06,Z05,27600,2478583,2854128,3.9
2025-02-07,Z05,27600,2483687,2860005,3.85
2025-02-08,Z05,27600,2663882,3067502,3.49
2025-02-09,Z05,27600,2797719,3221617,3.74
2025-02-10,Z05,27600,2376603,2736696,3.67
2025-02-11,Z05,27600,2373239,2732822,2.86
2025-02-12,Z05,27600,2426841,2794546,3.42
2025-02-13,Z05,27600,2654307,3056477,3.71
2025-02-14,Z05,27600,2636514,3035988,3.85
2025-02-15,Z05,27600,2780576,3201877,3.57
2025-02-16,Z05,27600,3033028,3492580,3.32
2025-02-17,Z05,27600,2545832,2931566,2.93
2025-02-18,Z05,27600,2601344,2995489,3.98
2025-02-19,Z05,27600,2535795,2920008,3.92
2025-02-20,Z05,27600,2684397,3091126,4.09
2025-02-21,Z05,27600,2611003,3006611,3.06
2025-02-22,Z05,27600,2887546,3325055,3.66
2025-02-23,Z05,27600,2784733,3206664,3.25
2025-02-24,Z05,27600,2761295,3179675,3.62
2025-02-25,Z05,27600,2744808,3160690,5.05
2025-02-26,Z05,27600,2487603,2864515,4.05
2025-02-27,Z05,27600,2563018,2951356,3.22
2025-02-28,Z05,27600,2731060,3144859,3.47
2025-03-01,Z05,27600,3142955,3619163,3.42
2025-03-02,Z05,27600,2984546,3436752,3.66
2025-03-03,Z05,27600,2844211,3275154,2.84
2025-03-04,Z05,27600,2662570,3065991,3.76
2025-03-05,Z05,27600,2584379,2975953,2.54
2025-03-06,Z05,27600,2912075,3353300,2.76
2025-03-07,Z05,27600,2857343,3290276,4.6
2025-03-08,Z05,27600,2826314,3254545,3.42
2025-03-09,Z05,27600,3042924,3503976,4.31
2025-03-10,Z05,27600,2808713,3234277,3.19
2025-03-11,Z05,27600,2890372,3328309,2.55
2025-03-12,Z05,27600,2816743,3243524,3.07
2025-03-13,Z05,27600,2762335,3180872,4.94
2025-03-14,Z05,27600,2770626,3190419,2.89
2025-03-15,Z05,27600,3045680,3507149,4.49
2025-03-16,Z05,27600,3160655,3639544,3.77
2025-03-17,Z05,27600,3025758,3484209,3.66
2025-03-18,Z05,27600,2863307,3297143,3.23
2025-03-19,Z05,27600,3048110,3509947,3.15
2025-03-20,Z05,27600,2860928,3294404,3.88
2025-03-21,Z05,27600,2894394,3332940,4.26
2025-03-22,Z05,27600,3163332,3642627,3.7
2025-03-23,Z05,27600,3808808,4385903,3.97
2025-03-24,Z05,27600,2982484,3434378,3.39
2025-03-25,Z05,27600,3294387,3793539,4.69
2025-03-26,Z05,27600,3167738,3647701,3.72
2025-03-27,Z05,27600,3151765,3629307,4.62
2025-03-28,Z05,27600,3171062,3651529,3.12
2025-03-29,Z05,27600,3412782,3929873,3.58
2025-03-30,Z05,27600,3711903,4274315,4.14
2025-03-31,Z05,27600,3178337,3659905,3.67
2025-04-01,Z05,27600,3237170,3727653,3.86
2025-04-02,Z05,27600,3268078,3763244,3.11
2025-04-03,Z05,27600,3439617,3960774,3.4
2025-04-04,Z05,27600,3320004,3823038,3.16
2025-04-05,Z05,27600,3513117,4045410,3.56
2025-04-06,Z05,27600,3728875,4293859,3.51
2025-04-07,Z05,27600,3328017,3832264,3.34
2025-04-08,Z05,27600,3282186,3779489,3.92
2025-04-09,Z05,27600,3390559,3904282,3.07
2025-04-10,Z05,27600,3203177,3688509,2.53
2025-04-11,Z05,27600,3371548,3882391,3.31
2025-04-12,Z05,27600,3877453,4464949,4.68
2025-04-13,Z05,27600,3970444,4572029,3.85
2025-04-14,Z05,27600,3603230,4149176,3.18
2025-04-15,Z05,27600,3338360,3844174,3.82
2025-04-16,Z05,27600,3431166,3951042,3.53
2025-04-17,Z05,27600,3672383,4228807,3.79
2025-04-18,Z05,27600,3412779,3929869,4.04
2025-04-19,Z05,27600,3818239,4396763,3.7
2025-04-20,Z05,27600,3829202,4409387,3.66
2025-04-21,Z05,27600,3689541,4248565,4.34
2025-04-22,Z05,27600,3703759,4264937,3.87
2025-04-23,Z05,27600,3795561,4370648,3.7
2025-04-24,Z05,27600,3573563,4115015,3.62
2025-04-25,Z05,27600,3666518,4222054,3.32
2025-04-26,Z05,27600,3811347,4388827,2.98
2025-04-27,Z05,27600,4139167,4766316,3.94
2025-04-28,Z05,27600,3665029,4220339,4.24
